merchant_id,merchant_user_cnt,merchant_total_actions,merchant_item_cnt,merchant_brand_cnt,merchant_cat_cnt,merchant_action_0_cnt,merchant_action_1_cnt,merchant_action_2_cnt,merchant_action_3_cnt,merchant_buy_user_cnt,merchant_buy_ratio,merchant_avg_actions_per_user
310,8343,27653,332,1,20,23539,95.0,2750,1269,1993,0.2388542665388303,3.314117929050815
311,2113,6322,243,1,13,5437,8.0,560,317,371,0.17549668874172186,2.9905392620624407
312,921,2186,414,7,6,1994,5.0,85,102,79,0.08568329718004339,2.370932754880694
313,1948,6236,204,1,33,5514,5.0,461,256,202,0.10364289379168805,3.1995895330938944
314,1539,4705,190,1,13,4161,13.0,312,219,251,0.16298701298701299,3.0551948051948052
315,415,1476,120,1,7,1351,1.0,73,51,62,0.14903846153846154,3.548076923076923
316,4334,13616,95,1,8,11661,19.0,1313,623,928,0.2140715109573241,3.140945790080738
317,3145,7289,172,1,17,6551,31.0,303,404,277,0.0880483153210426,2.316910362364908
318,10249,44664,564,1,6,39225,63.0,2876,2500,1895,0.1848780487804878,4.357463414634147
319,872,2438,87,1,15,2076,6.0,252,104,185,0.21191294387170675,2.792668957617411
320,3544,10463,228,13,85,8626,8.0,1176,653,926,0.261212976022567,2.9514809590973203
321,711,3079,101,1,2,2709,11.0,132,227,110,0.1544943820224719,4.324438202247191
322,1234,4981,108,2,18,4045,2.0,689,245,457,0.3700404858299595,4.033198380566802
323,8217,29789,84,1,4,25895,51.0,1965,1878,1771,0.21550255536626917,3.6248478948649305
324,1020,2794,57,1,5,2472,9.0,107,206,101,0.098922624877571,2.7365328109696376
325,1712,3285,63,1,3,2965,6.0,97,217,89,0.05195563339171045,1.9176882661996497
326,2754,8620,29,3,9,7249,16.0,1027,328,687,0.24936479128856626,3.128856624319419
327,8317,20860,301,1,39,18197,43.0,1613,1007,1502,0.18057225294541956,2.50781437845636
328,392,1031,23,1,3,880,2.0,61,88,52,0.13231552162849872,2.623409669211196
329,1606,3566,51,1,4,3098,9.0,298,161,279,0.17361543248288736,2.2190416925948973
330,215,518,96,15,18,436,1.0,56,25,41,0.18981481481481483,2.3981481481481484
331,18730,91862,657,1,27,84066,90.0,2311,5395,1505,0.08034808606054135,4.904276333351129
332,2751,6816,239,1,17,6082,7.0,149,578,117,0.04251453488372093,2.4767441860465116
333,4873,12228,212,48,24,10387,14.0,1476,351,1267,0.259950759130078,2.5088223225276978
334,903,1723,71,1,11,1582,2.0,71,68,55,0.06084070796460177,1.9059734513274336
335,1549,4128,283,3,5,3725,9.0,204,190,191,0.12322580645161291,2.6632258064516128
336,761,1803,95,1,12,1615,2.0,90,96,81,0.1062992125984252,2.3661417322834644
337,1312,3572,273,1,21,3202,1.0,252,117,166,0.12642802741812642,2.7204874333587203
338,405,1666,31,2,5,1406,2.0,204,54,174,0.42857142857142855,4.103448275862069
339,1652,7743,1026,1,38,6964,5.0,229,545,168,0.10163339382940109,4.684210526315789
340,1391,3058,304,15,30,2612,7.0,324,115,247,0.17744252873563218,2.19683908045977
341,1387,3806,43,1,6,3317,4.0,262,223,237,0.1707492795389049,2.7420749279538903
342,3301,10110,84,1,9,8126,17.0,1491,476,768,0.23258631132646881,3.0617807389460934
343,375,2150,120,1,10,1805,5.0,289,51,157,0.4175531914893617,5.718085106382978
344,728,3071,378,1,17,2796,1.0,106,168,70,0.09602194787379972,4.212620027434842
345,1045,2579,142,41,37,2283,3.0,193,100,159,0.15200764818355642,2.4655831739961758
346,2171,6634,58,3,3,6001,8.0,290,335,254,0.11694290976058933,3.054327808471455
347,11220,35402,185,1,20,30989,60.0,2396,1957,2183,0.19454594064700115,3.154977274752696
348,996,2558,26,1,6,2292,5.0,133,128,126,0.12637913741223672,2.5656970912738215
349,1377,2789,72,1,7,2472,6.0,78,233,65,0.04716981132075472,2.023947750362845
350,2108,4650,76,5,14,3907,8.0,381,354,365,0.173067804646752,2.204836415362731
351,1215,2932,132,1,23,2352,3.0,427,150,348,0.28618421052631576,2.411184210526316
352,1016,2568,93,1,4,2320,7.0,101,140,88,0.08652900688298919,2.5250737463126844
353,517,917,115,18,26,784,0.0,60,73,47,0.09073359073359073,1.7702702702702702
354,2464,6404,52,1,10,5303,5.0,789,307,452,0.18336713995943205,2.597971602434077
355,3398,8805,64,1,8,7610,9.0,479,707,311,0.09149749926448955,2.590467784642542
356,1336,2981,33,4,10,2677,8.0,120,176,112,0.08376963350785341,2.2296185489902767
357,952,2821,28,1,12,2345,15.0,334,127,233,0.24449108079748164,2.9601259181532003
358,1119,2769,183,1,18,2468,5.0,124,172,113,0.10089285714285715,2.4723214285714286
359,4536,14504,326,1,16,12728,11.0,1181,584,699,0.15406656380868416,3.1968260965395636
360,936,3034,171,21,6,2476,6.0,414,138,315,0.33617929562433296,3.2379935965848454
361,13438,82802,638,1,12,72546,211.0,4932,5113,3922,0.29183719026713295,6.161321526899322
362,1152,2750,309,1,32,2344,2.0,168,236,93,0.08065915004336513,2.385082393755421
363,1441,4414,153,1,18,3611,7.0,610,186,419,0.29056865464632453,3.061026352288488
364,1466,2820,268,2,15,2618,1.0,107,94,76,0.051806407634628494,1.9222903885480573
365,952,2472,32,1,17,2148,1.0,198,125,173,0.18153200419727178,2.5939139559286466
366,2263,6721,68,1,6,5653,7.0,749,312,501,0.22128975265017667,2.9686395759717317
367,901,2321,64,1,9,2128,6.0,76,111,67,0.07427937915742794,2.573170731707317
368,1531,4634,104,1,12,4071,4.0,408,151,250,0.16318537859007834,3.024804177545692
369,1613,3204,46,1,18,2817,0.0,192,195,167,0.10346964064436183,1.9851301115241635
370,1864,5274,175,5,7,4255,7.0,712,300,656,0.3517426273458445,2.827882037533512
371,1233,3034,31,1,5,2539,3.0,315,177,277,0.22447325769854132,2.4586709886547813
372,1055,2942,181,1,14,2645,10.0,189,98,167,0.1581439393939394,2.7859848484848486
373,2803,15278,724,1,24,14101,7.0,416,754,258,0.0920114122681883,5.448644793152639
374,1215,3284,76,2,12,2898,4.0,189,193,169,0.13898026315789475,2.700657894736842
375,15953,112205,336,1,17,103305,238.0,3221,5441,2008,0.12586185282687729,7.033032468346496
376,901,3791,163,4,42,3442,3.0,212,134,113,0.12527716186252771,4.2028824833702885
377,635,1404,46,1,7,1222,2.0,85,95,80,0.12578616352201258,2.207547169811321
378,617,2104,200,5,10,1875,1.0,123,105,105,0.16990291262135923,3.4045307443365695
379,2150,5513,299,1,17,5043,5.0,113,352,81,0.03765690376569038,2.5629939562993957
380,8642,34641,224,1,5,31683,20.0,1053,1885,839,0.09707277565660072,4.007983339118361
381,642,1616,95,10,32,1220,0.0,250,146,187,0.29082426127527217,2.5132192846034216
382,1082,2891,188,7,36,2545,6.0,240,100,147,0.13573407202216067,2.66943674976916
383,1104,2235,88,1,4,1946,6.0,116,167,94,0.08506787330316742,2.02262443438914
384,3119,7003,114,1,16,6345,7.0,424,227,356,0.1141025641025641,2.244551282051282
385,372,1037,22,1,7,839,1.0,143,54,96,0.257372654155496,2.780160857908847
386,1763,5961,213,1,10,4900,6.0,611,444,384,0.21768707482993196,3.379251700680272
387,4425,13158,253,1,18,11468,27.0,392,1271,341,0.07704473565295979,2.9728874830546768
388,2890,7795,531,59,94,6854,3.0,547,391,439,0.15185057073676927,2.6962988585264616
389,1128,2813,34,1,8,2515,2.0,151,145,111,0.0983170947741364,2.491585473870682
390,6901,20778,328,38,69,16889,19.0,2605,1265,1893,0.27426832802086354,3.0104317589104608
391,418,1320,28,2,2,1073,4.0,166,77,164,0.3914081145584726,3.1503579952267304
392,453,954,100,3,12,859,4.0,33,58,28,0.06167400881057269,2.101321585903084
393,1202,3205,335,2,5,2902,2.0,80,221,69,0.057356608478802994,2.6641729010806317
394,465,1125,37,1,10,914,2.0,141,68,111,0.23819742489270387,2.4141630901287554
395,1389,3107,40,2,7,2710,4.0,207,186,198,0.14244604316546763,2.235251798561151
396,1734,5316,197,1,4,3952,4.0,1149,211,624,0.35965417867435157,3.063976945244957
397,10844,27806,2031,341,267,24600,17.0,2124,1065,1522,0.14034117104656524,2.5639465191332413
398,1428,3809,96,2,3,3336,10.0,269,194,259,0.18124562631210636,2.6655003498950314
399,1138,3148,72,1,11,2598,4.0,343,203,226,0.1984196663740123,2.7638279192273925
400,1352,4106,171,1,2,3820,4.0,66,216,52,0.038433111603843315,3.0347376201034737
401,9610,25547,200,1,13,22755,40.0,1029,1723,841,0.08750390177921132,2.6581000936427013
402,2937,8293,267,1,13,7175,15.0,608,495,455,0.15486725663716813,2.8226684819605175
403,1206,3184,28,1,4,2678,6.0,294,206,240,0.1988400994200497,2.6379453189726596
404,841,2726,96,1,10,2430,6.0,156,134,123,0.14608076009501186,3.2375296912114013
405,739,1555,11,1,2,1361,2.0,106,86,85,0.11486486486486487,2.1013513513513513
406,2599,6823,133,2,3,5951,10.0,458,404,442,0.17,2.624230769230769
407,708,1698,56,1,6,1451,6.0,85,156,76,0.1071932299012694,2.394922425952045
408,257,717,27,1,3,573,1.0,115,28,88,0.34108527131782945,2.7790697674418605
409,866,2381,148,1,15,2111,2.0,153,115,102,0.11764705882352941,2.746251441753172
410,520,1340,41,1,5,1134,3.0,115,88,91,0.1746641074856046,2.5719769673704413
411,8949,26065,323,62,67,21580,20.0,2872,1593,2136,0.23865921787709496,2.912290502793296
412,8916,57665,1058,1,33,53268,39.0,1545,2813,942,0.10564091062016373,6.466861051923293
413,477,1159,114,2,5,956,2.0,171,30,82,0.17154811715481172,2.424686192468619
414,5184,21086,243,1,19,19320,16.0,460,1290,321,0.06190935390549662,4.066730954676952
415,3364,8755,579,19,44,7116,19.0,1090,530,901,0.2677563150074294,2.6017830609212482
416,15756,103977,773,2,23,93595,119.0,4647,5616,2817,0.17877768610776162,6.598781493939201
417,1166,2660,12,1,4,2291,0.0,265,104,221,0.1893744644387318,2.279348757497858
418,1959,6523,147,1,14,5784,7.0,449,283,401,0.2045918367346939,3.328061224489796
419,1091,2502,248,22,18,2182,2.0,219,99,181,0.16575091575091574,2.291208791208791
420,26642,213754,1444,6,21,197190,247.0,7117,9200,3590,0.13474458581991516,8.022895319596142
421,1659,3496,98,1,4,3041,5.0,122,328,107,0.06445783132530121,2.1060240963855423
422,17076,87410,523,1,31,75485,150.0,9226,2549,4755,0.27844469169057795,5.118580546934473
423,4808,14853,205,1,1,12882,28.0,813,1130,733,0.15242254106882927,3.0885839051777917
424,9535,24552,93,1,11,21224,30.0,1492,1806,1167,0.12237835570469799,2.5746644295302015
425,643,1721,104,8,10,1450,2.0,201,68,154,0.2391304347826087,2.672360248447205
426,708,2085,113,1,10,1746,4.0,241,94,227,0.32016925246826516,2.9407616361071933
427,682,1553,79,1,8,1396,7.0,94,56,83,0.12152269399707175,2.273792093704246
428,1767,5024,21,1,2,4183,8.0,551,282,363,0.20531674208144796,2.841628959276018
429,7468,17647,147,30,8,15595,10.0,1295,747,1154,0.1545052885259071,2.3626991565135893
430,1208,4161,209,1,12,3579,3.0,374,205,229,0.18941273779983459,3.4416873449131513
431,4965,14634,440,1,17,13112,5.0,198,1319,126,0.025372533225936366,2.9468385018123238
432,1135,2411,65,1,3,2081,7.0,79,244,75,0.06602112676056338,2.1223591549295775
433,977,3670,200,1,6,3108,3.0,362,197,115,0.11758691206543967,3.7525562372188137
434,1993,4307,55,1,11,3714,19.0,269,305,198,0.09929789368104312,2.1599799398194586
435,4751,10288,172,1,15,9228,30.0,338,692,254,0.05345117845117845,2.164983164983165
436,1179,3051,96,1,5,2748,5.0,128,170,108,0.09152542372881356,2.585593220338983
437,14274,79857,952,3,9,73645,78.0,1874,4260,1635,0.11453590192644483,5.594185639229422
438,791,1697,60,1,6,1385,0.0,216,96,175,0.22095959595959597,2.1426767676767677
439,310,1029,52,2,1,906,4.0,67,52,63,0.20257234726688103,3.3086816720257235
440,329,656,51,1,11,561,0.0,49,46,45,0.13636363636363635,1.9878787878787878
441,705,1933,160,1,14,1699,7.0,155,72,115,0.16288951841359772,2.737960339943343
442,1241,7826,333,2,23,6921,5.0,193,707,97,0.07809983896940419,6.301127214170692
443,895,2387,99,1,6,2042,7.0,203,135,187,0.20870535714285715,2.6640625
444,6130,21292,186,2,29,18062,22.0,2091,1117,1634,0.26651443483934106,3.472842929375306
445,2821,7088,235,1,14,5878,16.0,844,350,402,0.14245216158752658,2.51169383416017
446,877,3008,180,2,21,2782,5.0,74,147,64,0.07289293849658314,3.425968109339408
447,2786,11743,943,46,110,9322,12.0,1979,430,753,0.27018299246501615,4.213491209185504
448,556,2667,147,2,10,2470,5.0,88,104,72,0.12926391382405744,4.788150807899461
449,3767,12708,109,2,26,10808,21.0,1279,600,1033,0.2741507430997877,3.372611464968153
450,2885,6088,65,1,6,5357,6.0,365,360,284,0.0984060984060984,2.1094941094941095
451,259,480,23,1,8,432,0.0,15,33,14,0.05384615384615385,1.8461538461538463
452,966,2586,149,1,14,2118,2.0,288,178,183,0.1892450879007239,2.674250258531541
453,2241,7648,26,1,6,6397,5.0,1043,203,765,0.3412132024977699,3.4112399643175735
454,982,2012,283,1,20,1807,1.0,60,144,53,0.05391658189216684,2.046795523906409
455,1432,3715,43,3,16,3052,6.0,410,247,377,0.2630844382414515,2.5924633635729237
456,7793,22256,207,1,11,18406,21.0,2505,1324,1269,0.1628175519630485,2.8555298947908647
457,6550,14734,63,1,10,12557,14.0,1142,1021,842,0.1285299954205465,2.2491222714089454
458,1849,4546,225,1,2,3975,6.0,305,260,245,0.13243243243243244,2.4572972972972975
459,601,1490,44,1,3,1273,4.0,82,131,78,0.12956810631229235,2.475083056478405
460,738,2004,64,1,11,1577,3.0,286,138,215,0.29093369418132614,2.711772665764547
461,21168,162545,3812,1,23,150627,138.0,2514,9266,1553,0.0733619915914781,7.678444895838254
462,1356,4765,180,1,7,4351,5.0,177,232,160,0.11790714812085483,3.511422254974208
463,1747,4020,180,1,13,3624,4.0,221,171,170,0.09725400457665904,2.2997711670480547
464,2552,9211,93,1,3,8152,26.0,571,462,387,0.15158636897767333,3.6079122600861733
465,7056,51713,870,1,21,47720,8.0,1092,2893,470,0.06660053847243871,7.327901374521751
466,417,1043,19,1,2,910,3.0,65,65,45,0.1076555023923445,2.4952153110047846
467,9278,47515,442,3,20,39417,58.0,5222,2818,2656,0.2862377411358983,5.120702661924776
468,3308,11994,900,65,181,9881,18.0,1564,531,599,0.181021456633424,3.6246600181323663
469,2313,8876,401,7,7,6428,5.0,2233,210,740,0.3197925669835782,3.835782195332757
470,7534,43338,594,1,20,39975,32.0,2034,1297,1016,0.13483742534837426,5.751559389515594
471,7128,16439,273,1,20,15085,22.0,328,1004,285,0.039977556459531494,2.305933511011362
472,1447,4294,222,5,6,3492,8.0,676,118,518,0.35773480662983426,2.9654696132596685
473,3530,8616,103,1,23,7534,21.0,486,575,465,0.13169073916737467,2.440101954120646
474,13752,68107,1827,90,240,55822,62.0,9296,2927,3356,0.24401948665745654,4.952155893259652
475,955,2215,285,18,8,1902,6.0,155,152,140,0.14644351464435146,2.316945606694561
476,1786,4403,137,1,12,3869,15.0,344,175,244,0.1365416899832121,2.463905987688864
477,4490,10796,321,1,4,9398,24.0,510,864,472,0.10509908706301492,2.4039189490091295
478,2154,8051,86,1,2,7061,19.0,521,450,328,0.15220417633410674,3.7359628770301625
479,2827,6667,33,1,9,5729,9.0,614,315,554,0.1958981612446959,2.3574964639321077
480,1006,2328,87,13,19,2035,8.0,149,136,124,0.12313803376365443,2.3118172790466733
481,2371,6228,124,2,4,5435,12.0,254,527,212,0.0893760539629005,2.6256323777403034
482,725,2080,53,2,10,1743,1.0,258,78,183,0.25206611570247933,2.8650137741046833
483,6343,19593,170,1,6,17602,58.0,843,1090,757,0.11932534678436318,3.0884300126103406
484,2263,6588,31,2,4,5779,15.0,342,452,297,0.13118374558303886,2.909893992932862
485,3182,8910,101,1,23,6632,10.0,1752,516,1113,0.34967012252591895,2.7992459943449575
486,314,604,19,1,5,534,1.0,37,32,36,0.11428571428571428,1.9174603174603175
487,5566,11529,54,2,10,11013,6.0,83,427,66,0.011855577510328723,2.0709538350996946
488,332,633,22,1,8,559,1.0,59,14,55,0.16516516516516516,1.9009009009009008
489,1054,2869,30,2,12,2235,2.0,465,167,259,0.24549763033175356,2.7194312796208533
490,391,1196,77,2,13,1039,2.0,112,43,87,0.22193877551020408,3.0510204081632653
491,943,2217,118,1,4,1931,4.0,138,144,101,0.10699152542372882,2.3485169491525424
492,1737,4849,179,1,2,3913,11.0,433,492,356,0.2048331415420023,2.789988492520138
493,1260,3053,60,3,8,2547,4.0,101,401,94,0.07454401268834258,2.4210943695479776
494,1450,3110,117,1,13,2661,8.0,289,152,227,0.15644383184011026,2.1433494141971052
495,622,1764,88,1,3,1597,9.0,61,97,50,0.08025682182985554,2.831460674157303
496,2348,9567,209,1,6,8658,13.0,393,503,239,0.10174542358450404,4.0727969348659006
497,231,715,18,1,2,609,0.0,66,40,55,0.23706896551724138,3.081896551724138
498,1255,2915,38,6,4,2655,6.0,115,139,90,0.07165605095541401,2.320859872611465
499,1179,3350,50,1,3,2863,6.0,364,117,252,0.2135593220338983,2.8389830508474576
500,2309,8633,23,1,9,7229,3.0,1032,369,835,0.36147186147186144,3.7372294372294372
501,5021,30869,539,1,18,28283,27.0,1058,1501,532,0.10593389088012745,6.146754281162884
502,3326,6611,17,1,3,5504,7.0,625,475,436,0.13104899308686505,1.9870754433423505
503,9181,38349,282,4,21,32934,74.0,3452,1889,2232,0.24308429536048792,4.176541058592899
504,533,1614,104,6,29,1314,1.0,225,74,144,0.2696629213483146,3.0224719101123596
505,1074,2847,72,1,9,2494,2.0,241,110,188,0.17488372093023255,2.648372093023256
506,9400,28554,278,1,5,25430,30.0,1736,1358,1294,0.13764493139027764,3.0373364535687695
507,1986,5272,104,1,9,4714,5.0,196,357,113,0.05686965274282838,2.6532460996477103
508,3239,10363,222,1,3,8674,18.0,1170,501,730,0.22530864197530864,3.1984567901234566
509,343,756,55,2,11,676,2.0,51,27,38,0.11046511627906977,2.197674418604651
510,3105,8353,184,1,20,7322,10.0,643,378,551,0.1773985833869929,2.6893110109465552
511,850,2046,24,2,2,1793,1.0,102,150,93,0.10928319623971798,2.4042303172737953
512,1045,2077,14,1,2,1853,9.0,67,148,60,0.05736137667304015,1.9856596558317399
513,2270,5712,28,1,8,4660,3.0,852,197,562,0.24746807573756055,2.5151915455746368
514,2024,5651,107,1,9,4714,10.0,697,230,445,0.21975308641975308,2.7906172839506174
515,361,1868,124,3,15,1518,6.0,263,81,171,0.4723756906077348,5.1602209944751385
516,1338,2855,188,1,18,2603,4.0,99,149,82,0.061239731142643763,2.1321882001493653
517,593,1371,184,1,15,1244,5.0,65,57,54,0.09090909090909091,2.308080808080808
518,903,2417,50,16,13,2160,5.0,190,62,166,0.1836283185840708,2.6736725663716814
519,2902,6024,187,1,31,5271,1.0,407,345,352,0.12125387530141234,2.075094729590079
520,1615,3772,126,19,22,3138,3.0,451,180,410,0.2537128712871287,2.3341584158415842
521,1422,5365,87,2,3,4913,7.0,231,214,211,0.1482782853127196,3.770203794799719
522,2665,6716,79,1,6,5759,21.0,550,386,501,0.1879219804951238,2.5191297824456114
523,9249,37159,740,2,18,33264,37.0,1705,2153,1128,0.12194594594594595,4.017189189189189
524,3991,13092,454,1,24,11676,17.0,346,1053,274,0.0686372745490982,3.279559118236473
525,2390,7461,188,1,9,6199,8.0,863,391,649,0.2714345462149728,3.120451693851945
526,797,1715,159,2,6,1477,2.0,52,184,47,0.05889724310776942,2.1491228070175437
527,11389,58635,733,1,24,53813,43.0,1339,3440,779,0.06839332748024583,5.14793678665496
528,3353,7781,236,2,10,6751,5.0,608,417,497,0.14818127608825282,2.319916517590936
529,539,1775,13,1,1,1487,2.0,202,84,187,0.34629629629629627,3.287037037037037
530,2323,5851,49,1,1,4891,7.0,378,575,338,0.14543889845094665,2.5176419965576593
531,434,860,34,3,13,723,1.0,85,51,79,0.18160919540229886,1.9770114942528736
532,1095,2623,45,1,3,2365,2.0,136,120,125,0.11405109489051095,2.3932481751824817
533,6010,22566,223,1,1,19821,30.0,1477,1238,899,0.1495591415737814,3.7541174513392113
534,4938,16095,223,1,3,14339,21.0,1001,734,773,0.15650941486130795,3.2587568333670784
535,3261,9507,118,1,3,8510,9.0,308,680,272,0.08338442673206621,2.9144696505211525
536,1345,5250,53,1,24,4235,1.0,556,458,391,0.29049034175334326,3.900445765230312
537,775,1941,42,2,12,1634,1.0,212,94,179,0.23067010309278352,2.5012886597938144
538,1760,7617,134,1,3,6349,8.0,880,380,378,0.21465076660988075,4.325383304940375
539,1075,4919,257,1,17,4603,5.0,116,195,66,0.06133828996282528,4.571561338289963
540,2939,6742,204,1,4,6003,22.0,185,532,174,0.05918367346938776,2.2931972789115647
541,15973,51501,321,1,4,45702,111.0,1436,4252,1212,0.07587329410291724,3.2240515838237136
542,730,1960,89,9,1,1518,10.0,376,56,335,0.4582763337893297,2.6812585499316004
543,955,3114,66,1,6,2766,2.0,142,204,102,0.10669456066945607,3.2573221757322175
544,1583,3957,87,1,5,3542,2.0,195,218,158,0.09974747474747475,2.4981060606060606
